"station_id","year","month","day","latitude","longitude","time","precipitation"
10252,2010,1,6,-86.5226000804667,31.30710018105009,25573,0
10252,2010,1,7,-86.5226000804667,31.30710018105009,25574,0
10252,2010,1,8,-86.5226000804667,31.30710018105009,25575,0
10252,2010,1,9,-86.5226000804667,31.30710018105009,25576,0
10252,2010,1,10,-86.5226000804667,31.30710018105009,25577,0
10252,2010,1,11,-86.5226000804667,31.30710018105009,25578,0
10252,2010,1,12,-86.5226000804667,31.30710018105009,25579,0
10252,2010,1,13,-86.5226000804667,31.30710018105009,25580,0
10252,2010,1,14,-86.5226000804667,31.30710018105009,25581,0
10252,2010,1,15,-86.5226000804667,31.30710018105009,25582,0
10252,2010,1,16,-86.5226000804667,31.30710018105009,25583,150
10252,2010,1,17,-86.5226000804667,31.30710018105009,25584,0
10252,2010,1,18,-86.5226000804667,31.30710018105009,25585,0
10252,2010,1,19,-86.5226000804667,31.30710018105009,25586,0
10252,2010,1,20,-86.5226000804667,31.30710018105009,25587,150
10252,2010,1,21,-86.5226000804667,31.30710018105009,25588,150
10252,2010,1,22,-86.5226000804667,31.30710018105009,25589,0
10252,2010,1,23,-86.5226000804667,31.30710018105009,25590,0
10252,2010,1,24,-86.5226000804667,31.30710018105009,25591,140
10252,2010,1,25,-86.5226000804667,31.30710018105009,25592,10
10252,2010,1,26,-86.5226000804667,31.30710018105009,25593,0
10252,2010,1,27,-86.5226000804667,31.30710018105009,25594,20
10252,2010,1,28,-86.5226000804667,31.30710018105009,25595,0
10252,2010,1,29,-86.5226000804667,31.30710018105009,25596,190
10252,2010,1,30,-86.5226000804667,31.30710018105009,25597,40
10252,2010,1,31,-86.5226000804667,31.30710018105009,25598,0
10272,2010,1,1,-85.85560048280024,33.58719975859988,25568,1
10272,2010,1,2,-85.85560048280024,33.58719975859988,25569,0
10272,2010,1,3,-85.85560048280024,33.58719975859988,25570,0
10272,2010,1,4,-85.85560048280024,33.58719975859988,25571,0
10272,2010,1,5,-85.85560048280024,33.58719975859988,25572,0
10272,2010,1,6,-85.85560048280024,33.58719975859988,25573,0
10272,2010,1,7,-85.85560048280024,33.58719975859988,25574,1
10272,2010,1,9,-85.85560048280024,33.58719975859988,25576,0
10272,2010,1,10,-85.85560048280024,33.58719975859988,25577,0
10272,2010,1,11,-85.85560048280024,33.58719975859988,25578,0
10272,2010,1,12,-85.85560048280024,33.58719975859988,25579,0
10272,2010,1,13,-85.85560048280024,33.58719975859988,25580,0
10272,2010,1,14,-85.85560048280024,33.58719975859988,25581,0
10272,2010,1,15,-85.85560048280024,33.58719975859988,25582,0
10272,2010,1,16,-85.85560048280024,33.58719975859988,25583,56
10272,2010,1,17,-85.85560048280024,33.58719975859988,25584,9
10272,2010,1,18,-85.85560048280024,33.58719975859988,25585,0
10272,2010,1,19,-85.85560048280024,33.58719975859988,25586,0
10272,2010,1,20,-85.85560048280024,33.58719975859988,25587,4
10272,2010,1,21,-85.85560048280024,33.58719975859988,25588,84
10272,2010,1,22,-85.85560048280024,33.58719975859988,25589,0
10272,2010,1,23,-85.85560048280024,33.58719975859988,25590,0
10272,2010,1,24,-85.85560048280024,33.58719975859988,25591,182
10272,2010,1,25,-85.85560048280024,33.58719975859988,25592,0
10272,2010,1,26,-85.85560048280024,33.58719975859988,25593,0
10272,2010,1,27,-85.85560048280024,33.58719975859988,25594,0
10272,2010,1,28,-85.85560048280024,33.58719975859988,25595,0
10272,2010,1,29,-85.85560048280024,33.58719975859988,25596,59
10272,2010,1,30,-85.85560048280024,33.58719975859988,25597,9
10272,2010,1,31,-85.85560048280024,33.58719975859988,25598,0
10402,2010,1,1,-87.43900020116676,31.18199959766646,25568,0
10402,2010,1,2,-87.43900020116676,31.18199959766646,25569,0
10402,2010,1,3,-87.43900020116676,31.18199959766646,25570,0
10402,2010,1,4,-87.43900020116676,31.18199959766646,25571,0
10402,2010,1,5,-87.43900020116676,31.18199959766646,25572,0
10402,2010,1,6,-87.43900020116676,31.18199959766646,25573,0
10402,2010,1,9,-87.43900020116676,31.18199959766646,25576,0
10402,2010,1,10,-87.43900020116676,31.18199959766646,25577,0
10402,2010,1,11,-87.43900020116676,31.18199959766646,25578,0
10402,2010,1,12,-87.43900020116676,31.18199959766646,25579,0
10402,2010,1,13,-87.43900020116676,31.18199959766646,25580,0
10402,2010,1,14,-87.43900020116676,31.18199959766646,25581,0
10402,2010,1,18,-87.43900020116676,31.18199959766646,25585,0
10402,2010,1,19,-87.43900020116676,31.18199959766646,25586,0
10402,2010,1,22,-87.43900020116676,31.18199959766646,25589,0
10402,2010,1,26,-87.43900020116676,31.18199959766646,25593,0
10402,2010,1,27,-87.43900020116676,31.18199959766646,25594,0
10402,2010,1,28,-87.43900020116676,31.18199959766646,25595,0
10402,2010,1,31,-87.43900020116676,31.18199959766646,25598,0
10425,2010,1,1,-85.4652997384832,32.59920036210018,25568,10
10425,2010,1,2,-85.4652997384832,32.59920036210018,25569,0
10425,2010,1,3,-85.4652997384832,32.59920036210018,25570,0
10425,2010,1,4,-85.4652997384832,32.59920036210018,25571,0
10425,2010,1,5,-85.4652997384832,32.59920036210018,25572,0
10425,2010,1,6,-85.4652997384832,32.59920036210018,25573,0
10425,2010,1,7,-85.4652997384832,32.59920036210018,25574,0
10425,2010,1,8,-85.4652997384832,32.59920036210018,25575,0
10425,2010,1,9,-85.4652997384832,32.59920036210018,25576,0
10425,2010,1,10,-85.4652997384832,32.59920036210018,25577,0
10425,2010,1,11,-85.4652997384832,32.59920036210018,25578,0
10425,2010,1,12,-85.4652997384832,32.59920036210018,25579,0
10425,2010,1,13,-85.4652997384832,32.59920036210018,25580,0
10425,2010,1,14,-85.4652997384832,32.59920036210018,25581,0
10425,2010,1,15,-85.4652997384832,32.59920036210018,25582,0
10425,2010,1,16,-85.4652997384832,32.59920036210018,25583,100
10425,2010,1,17,-85.4652997384832,32.59920036210018,25584,10
10425,2010,1,18,-85.4652997384832,32.59920036210018,25585,0
10425,2010,1,19,-85.4652997384832,32.59920036210018,25586,0
10425,2010,1,20,-85.4652997384832,32.59920036210018,25587,70
10425,2010,1,21,-85.4652997384832,32.59920036210018,25588,150
10425,2010,1,22,-85.4652997384832,32.59920036210018,25589,0
10425,2010,1,23,-85.4652997384832,32.59920036210018,25590,0
10425,2010,1,24,-85.4652997384832,32.59920036210018,25591,250
10425,2010,1,25,-85.4652997384832,32.59920036210018,25592,0
10425,2010,1,26,-85.4652997384832,32.59920036210018,25593,0
10425,2010,1,27,-85.4652997384832,32.59920036210018,25594,0
10425,2010,1,28,-85.4652997384832,32.59920036210018,25595,0
10425,2010,1,29,-85.4652997384832,32.59920036210018,25596,50
10425,2010,1,30,-85.4652997384832,32.59920036210018,25597,30
10425,2010,1,31,-85.4652997384832,32.59920036210018,25598,0
10748,2010,1,1,-87.64909977871656,33.69719975859988,25568,0
10748,2010,1,2,-87.64909977871656,33.69719975859988,25569,0
10748,2010,1,3,-87.64909977871656,33.69719975859988,25570,0
10748,2010,1,4,-87.64909977871656,33.69719975859988,25571,0
10748,2010,1,5,-87.64909977871656,33.69719975859988,25572,0
10748,2010,1,6,-87.64909977871656,33.69719975859988,25573,0
10748,2010,1,7,-87.64909977871656,33.69719975859988,25574,0
10748,2010,1,8,-87.64909977871656,33.69719975859988,25575,0
10748,2010,1,9,-87.64909977871656,33.69719975859988,25576,0
10748,2010,1,10,-87.64909977871656,33.69719975859988,25577,0
10748,2010,1,11,-87.64909977871656,33.69719975859988,25578,0
10748,2010,1,12,-87.64909977871656,33.69719975859988,25579,0
10748,2010,1,13,-87.64909977871656,33.69719975859988,25580,0
10748,2010,1,14,-87.64909977871656,33.69719975859988,25581,0
10748,2010,1,15,-87.64909977871656,33.69719975859988,25582,0
10831,2010,1,1,-86.745,33.56556024944679,25568,2
10831,2010,1,2,-86.745,33.56556024944679,25569,0
10831,2010,1,3,-86.745,33.56556024944679,25570,0
10831,2010,1,4,-86.745,33.56556024944679,25571,0
10831,2010,1,5,-86.745,33.56556024944679,25572,0
10831,2010,1,6,-86.745,33.56556024944679,25573,0
10831,2010,1,7,-86.745,33.56556024944679,25574,2
10831,2010,1,8,-86.745,33.56556024944679,25575,0
10831,2010,1,10,-86.745,33.56556024944679,25577,0
10831,2010,1,11,-86.745,33.56556024944679,25578,0
10831,2010,1,12,-86.745,33.56556024944679,25579,0
10831,2010,1,13,-86.745,33.56556024944679,25580,0
10831,2010,1,14,-86.745,33.56556024944679,25581,0
10831,2010,1,15,-86.745,33.56556024944679,25582,0
10831,2010,1,16,-86.745,33.56556024944679,25583,42
10831,2010,1,17,-86.745,33.56556024944679,25584,16
10831,2010,1,18,-86.745,33.56556024944679,25585,0
10831,2010,1,19,-86.745,33.56556024944679,25586,0
10831,2010,1,20,-86.745,33.56556024944679,25587,10
10831,2010,1,21,-86.745,33.56556024944679,25588,92
10831,2010,1,22,-86.745,33.56556024944679,25589,0
10831,2010,1,23,-86.745,33.56556024944679,25590,0
10831,2010,1,24,-86.745,33.56556024944679,25591,185
10831,2010,1,25,-86.745,33.56556024944679,25592,0
10831,2010,1,26,-86.745,33.56556024944679,25593,0
10831,2010,1,27,-86.745,33.56556024944679,25594,0
10831,2010,1,28,-86.745,33.56556024944679,25595,0
10831,2010,1,29,-86.745,33.56556024944679,25596,45
10831,2010,1,30,-86.745,33.56556024944679,25597,7
10831,2010,1,31,-86.745,33.56556024944679,25598,0
10957,2010,1,1,-86.16330014081673,34.20079963789982,25568,0
10957,2010,1,2,-86.16330014081673,34.20079963789982,25569,0
10957,2010,1,3,-86.16330014081673,34.20079963789982,25570,0
10957,2010,1,4,-86.16330014081673,34.20079963789982,25571,0
10957,2010,1,5,-86.16330014081673,34.20079963789982,25572,0
10957,2010,1,6,-86.16330014081673,34.20079963789982,25573,0
10957,2010,1,7,-86.16330014081673,34.20079963789982,25574,0
10957,2010,1,8,-86.16330014081673,34.20079963789982,25575,0
10957,2010,1,9,-86.16330014081673,34.20079963789982,25576,0
10957,2010,1,10,-86.16330014081673,34.20079963789982,25577,0
10957,2010,1,11,-86.16330014081673,34.20079963789982,25578,0
10957,2010,1,12,-86.16330014081673,34.20079963789982,25579,0
10957,2010,1,13,-86.16330014081673,34.20079963789982,25580,0
10957,2010,1,14,-86.16330014081673,34.20079963789982,25581,0
10957,2010,1,15,-86.16330014081673,34.20079963789982,25582,0
10957,2010,1,16,-86.16330014081673,34.20079963789982,25583,70
10957,2010,1,17,-86.16330014081673,34.20079963789982,25584,30
10957,2010,1,18,-86.16330014081673,34.20079963789982,25585,0
10957,2010,1,19,-86.16330014081673,34.20079963789982,25586,10
10957,2010,1,20,-86.16330014081673,34.20079963789982,25587,0
10957,2010,1,21,-86.16330014081673,34.20079963789982,25588,60
10957,2010,1,22,-86.16330014081673,34.20079963789982,25589,0
10957,2010,1,23,-86.16330014081673,34.20079963789982,25590,0
10957,2010,1,24,-86.16330014081673,34.20079963789982,25591,250
10957,2010,1,25,-86.16330014081673,34.20079963789982,25592,0
10957,2010,1,26,-86.16330014081673,34.20079963789982,25593,0
10957,2010,1,27,-86.16330014081673,34.20079963789982,25594,0
10957,2010,1,28,-86.16330014081673,34.20079963789982,25595,0
10957,2010,1,29,-86.16330014081673,34.20079963789982,25596,30
10957,2010,1,30,-86.16330014081673,34.20079963789982,25597,10
10957,2010,1,31,-86.16330014081673,34.20079963789982,25598,0
11099,2010,1,1,-85.80079963789981,34.978599879299935,25568,0
11099,2010,1,2,-85.80079963789981,34.978599879299935,25569,0
11099,2010,1,3,-85.80079963789981,34.978599879299935,25570,0
11099,2010,1,4,-85.80079963789981,34.978599879299935,25571,0
11099,2010,1,5,-85.80079963789981,34.978599879299935,25572,0
11099,2010,1,6,-85.80079963789981,34.978599879299935,25573,0
11099,2010,1,7,-85.80079963789981,34.978599879299935,25574,0
11099,2010,1,8,-85.80079963789981,34.978599879299935,25575,10
11099,2010,1,9,-85.80079963789981,34.978599879299935,25576,0
11099,2010,1,10,-85.80079963789981,34.978599879299935,25577,0
11099,2010,1,11,-85.80079963789981,34.978599879299935,25578,0
11099,2010,1,12,-85.80079963789981,34.978599879299935,25579,0
11099,2010,1,13,-85.80079963789981,34.978599879299935,25580,0
11099,2010,1,14,-85.80079963789981,34.978599879299935,25581,0
11099,2010,1,15,-85.80079963789981,34.978599879299935,25582,0
11099,2010,1,16,-85.80079963789981,34.978599879299935,25583,50
11099,2010,1,17,-85.80079963789981,34.978599879299935,25584,90
11099,2010,1,18,-85.80079963789981,34.978599879299935,25585,0
11099,2010,1,19,-85.80079963789981,34.978599879299935,25586,0
11099,2010,1,20,-85.80079963789981,34.978599879299935,25587,40
11099,2010,1,21,-85.80079963789981,34.978599879299935,25588,120
11099,2010,1,22,-85.80079963789981,34.978599879299935,25589,0
11099,2010,1,23,-85.80079963789981,34.978599879299935,25590,0
11099,2010,1,24,-85.80079963789981,34.978599879299935,25591,230
11099,2010,1,25,-85.80079963789981,34.978599879299935,25592,0
11099,2010,1,26,-85.80079963789981,34.978599879299935,25593,0
11099,2010,1,27,-85.80079963789981,34.978599879299935,25594,0
11099,2010,1,28,-85.80079963789981,34.978599879299935,25595,0
11099,2010,1,29,-85.80079963789981,34.978599879299935,25596,70
11099,2010,1,30,-85.80079963789981,34.978599879299935,25597,60
11099,2010,1,31,-85.80079963789981,34.978599879299935,25598,10
12124,2010,1,1,-85.73579963789982,32.862199758599886,25568,0
12124,2010,1,2,-85.73579963789982,32.862199758599886,25569,0
12124,2010,1,3,-85.73579963789982,32.862199758599886,25570,0
12124,2010,1,4,-85.73579963789982,32.862199758599886,25571,0
12124,2010,1,5,-85.73579963789982,32.862199758599886,25572,0
12124,2010,1,6,-85.73579963789982,32.862199758599886,25573,0
12124,2010,1,7,-85.73579963789982,32.862199758599886,25574,0
12124,2010,1,8,-85.73579963789982,32.862199758599886,25575,0
12124,2010,1,9,-85.73579963789982,32.862199758599886,25576,0
12124,2010,1,10,-85.73579963789982,32.862199758599886,25577,0
12124,2010,1,11,-85.73579963789982,32.862199758599886,25578,0
12124,2010,1,12,-85.73579963789982,32.862199758599886,25579,250
12124,2010,1,13,-85.73579963789982,32.862199758599886,25580,0
12124,2010,1,14,-85.73579963789982,32.862199758599886,25581,0
12124,2010,1,15,-85.73579963789982,32.862199758599886,25582,0
12124,2010,1,16,-85.73579963789982,32.862199758599886,25583,0
12124,2010,1,17,-85.73579963789982,32.862199758599886,25584,0
12124,2010,1,18,-85.73579963789982,32.862199758599886,25585,0
12124,2010,1,19,-85.73579963789982,32.862199758599886,25586,0
12124,2010,1,20,-85.73579963789982,32.862199758599886,25587,0
12124,2010,1,21,-85.73579963789982,32.862199758599886,25588,0
12124,2010,1,22,-85.73579963789982,32.862199758599886,25589,0
12124,2010,1,23,-85.73579963789982,32.862199758599886,25590,20
12124,2010,1,24,-85.73579963789982,32.862199758599886,25591,180
12124,2010,1,25,-85.73579963789982,32.862199758599886,25592,0
12124,2010,1,26,-85.73579963789982,32.862199758599886,25593,0
12124,2010,1,27,-85.73579963789982,32.862199758599886,25594,0
12124,2010,1,28,-85.73579963789982,32.862199758599886,25595,0
12124,2010,1,29,-85.73579963789982,32.862199758599886,25596,10
12124,2010,1,30,-85.73579963789982,32.862199758599886,25597,30
12172,2010,1,1,-88.07749949708308,30.25049989941661,25568,0
12172,2010,1,2,-88.07749949708308,30.25049989941661,25569,0
12172,2010,1,3,-88.07749949708308,30.25049989941661,25570,0
12172,2010,1,4,-88.07749949708308,30.25049989941661,25571,0
12172,2010,1,5,-88.07749949708308,30.25049989941661,25572,0
12172,2010,1,6,-88.07749949708308,30.25049989941661,25573,0
12172,2010,1,7,-88.07749949708308,30.25049989941661,25574,30
12172,2010,1,8,-88.07749949708308,30.25049989941661,25575,0
12172,2010,1,9,-88.07749949708308,30.25049989941661,25576,0
12172,2010,1,10,-88.07749949708308,30.25049989941661,25577,0
12172,2010,1,11,-88.07749949708308,30.25049989941661,25578,0
12172,2010,1,14,-88.07749949708308,30.25049989941661,25581,0
12172,2010,1,15,-88.07749949708308,30.25049989941661,25582,20
12172,2010,1,16,-88.07749949708308,30.25049989941661,25583,150
12172,2010,1,17,-88.07749949708308,30.25049989941661,25584,10
12172,2010,1,18,-88.07749949708308,30.25049989941661,25585,10
12172,2010,1,19,-88.07749949708308,30.25049989941661,25586,0
12172,2010,1,20,-88.07749949708308,30.25049989941661,25587,20
12172,2010,1,21,-88.07749949708308,30.25049989941661,25588,10
12172,2010,1,22,-88.07749949708308,30.25049989941661,25589,0
12172,2010,1,23,-88.07749949708308,30.25049989941661,25590,0
12172,2010,1,24,-88.07749949708308,30.25049989941661,25591,120
12172,2010,1,25,-88.07749949708308,30.25049989941661,25592,0
12172,2010,1,26,-88.07749949708308,30.25049989941661,25593,0
12172,2010,1,27,-88.07749949708308,30.25049989941661,25594,0
12172,2010,1,28,-88.07749949708308,30.25049989941661,25595,0
12172,2010,1,29,-88.07749949708308,30.25049989941661,25596,140
12172,2010,1,30,-88.07749949708308,30.25049989941661,25597,0
12172,2010,1,31,-88.07749949708308,30.25049989941661,25598,30
12377,2010,1,6,-85.37079963789982,31.194099778716563,25573,0
12377,2010,1,7,-85.37079963789982,31.194099778716563,25574,0
12377,2010,1,8,-85.37079963789982,31.194099778716563,25575,0
12377,2010,1,9,-85.37079963789982,31.194099778716563,25576,0
12377,2010,1,10,-85.37079963789982,31.194099778716563,25577,0
12377,2010,1,11,-85.37079963789982,31.194099778716563,25578,0
12377,2010,1,12,-85.37079963789982,31.194099778716563,25579,0
12377,2010,1,13,-85.37079963789982,31.194099778716563,25580,0
12377,2010,1,14,-85.37079963789982,31.194099778716563,25581,0
12377,2010,1,15,-85.37079963789982,31.194099778716563,25582,0
12377,2010,1,16,-85.37079963789982,31.194099778716563,25583,130
12377,2010,1,17,-85.37079963789982,31.194099778716563,25584,0
12377,2010,1,18,-85.37079963789982,31.194099778716563,25585,0
12377,2010,1,19,-85.37079963789982,31.194099778716563,25586,0
12377,2010,1,20,-85.37079963789982,31.194099778716563,25587,90
12377,2010,1,21,-85.37079963789982,31.194099778716563,25588,310
12377,2010,1,22,-85.37079963789982,31.194099778716563,25589,0
12377,2010,1,23,-85.37079963789982,31.194099778716563,25590,0
12377,2010,1,24,-85.37079963789982,31.194099778716563,25591,90
12377,2010,1,25,-85.37079963789982,31.194099778716563,25592,10
12377,2010,1,26,-85.37079963789982,31.194099778716563,25593,0
12377,2010,1,27,-85.37079963789982,31.194099778716563,25594,0
12377,2010,1,28,-85.37079963789982,31.194099778716563,25595,0
12377,2010,1,29,-85.37079963789982,31.194099778716563,25596,120
12377,2010,1,30,-85.37079963789982,31.194099778716563,25597,90
12377,2010,1,31,-85.37079963789982,31.194099778716563,25598,0
12675,2010,1,1,-85.89959967813317,31.297500502916918,25568,0
12675,2010,1,2,-85.89959967813317,31.297500502916918,25569,0
12675,2010,1,3,-85.89959967813317,31.297500502916918,25570,0
12675,2010,1,4,-85.89959967813317,31.297500502916918,25571,0
13043,2010,1,1,-85.72359987929994,34.440600482800235,25568,0
13043,2010,1,2,-85.72359987929994,34.440600482800235,25569,0
13043,2010,1,3,-85.72359987929994,34.440600482800235,25570,0
13043,2010,1,4,-85.72359987929994,34.440600482800235,25571,0
13043,2010,1,5,-85.72359987929994,34.440600482800235,25572,10
13043,2010,1,6,-85.72359987929994,34.440600482800235,25573,0
13043,2010,1,7,-85.72359987929994,34.440600482800235,25574,0
13043,2010,1,8,-85.72359987929994,34.440600482800235,25575,0
13043,2010,1,9,-85.72359987929994,34.440600482800235,25576,0
13043,2010,1,10,-85.72359987929994,34.440600482800235,25577,0
13043,2010,1,11,-85.72359987929994,34.440600482800235,25578,0
13043,2010,1,12,-85.72359987929994,34.440600482800235,25579,0
13043,2010,1,13,-85.72359987929994,34.440600482800235,25580,0
13043,2010,1,14,-85.72359987929994,34.440600482800235,25581,0
13043,2010,1,15,-85.72359987929994,34.440600482800235,25582,0
13043,2010,1,16,-85.72359987929994,34.440600482800235,25583,50
13043,2010,1,17,-85.72359987929994,34.440600482800235,25584,50
13043,2010,1,18,-85.72359987929994,34.440600482800235,25585,0
13043,2010,1,19,-85.72359987929994,34.440600482800235,25586,0
13043,2010,1,20,-85.72359987929994,34.440600482800235,25587,10
13043,2010,1,21,-85.72359987929994,34.440600482800235,25588,50
13043,2010,1,22,-85.72359987929994,34.440600482800235,25589,0
13043,2010,1,23,-85.72359987929994,34.440600482800235,25590,0
13043,2010,1,24,-85.72359987929994,34.440600482800235,25591,310
13043,2010,1,25,-85.72359987929994,34.440600482800235,25592,0
13043,2010,1,26,-85.72359987929994,34.440600482800235,25593,0
13043,2010,1,27,-85.72359987929994,34.440600482800235,25594,0
13043,2010,1,28,-85.72359987929994,34.440600482800235,25595,0
13043,2010,1,29,-85.72359987929994,34.440600482800235,25596,40
13043,2010,1,30,-85.72359987929994,34.440600482800235,25597,20
13043,2010,1,31,-85.72359987929994,34.440600482800235,25598,0
13519,2010,1,1,-86.60870046268356,31.790099577549782,25568,0
13519,2010,1,2,-86.60870046268356,31.790099577549782,25569,0
13519,2010,1,3,-86.60870046268356,31.790099577549782,25570,0
13519,2010,1,4,-86.60870046268356,31.790099577549782,25571,0
13519,2010,1,5,-86.60870046268356,31.790099577549782,25572,0
13519,2010,1,6,-86.60870046268356,31.790099577549782,25573,0
13519,2010,1,7,-86.60870046268356,31.790099577549782,25574,0
13519,2010,1,8,-86.60870046268356,31.790099577549782,25575,0
13519,2010,1,9,-86.60870046268356,31.790099577549782,25576,0
13519,2010,1,10,-86.60870046268356,31.790099577549782,25577,0
13519,2010,1,11,-86.60870046268356,31.790099577549782,25578,0
13519,2010,1,12,-86.60870046268356,31.790099577549782,25579,0
13519,2010,1,13,-86.60870046268356,31.790099577549782,25580,0
13519,2010,1,14,-86.60870046268356,31.790099577549782,25581,0
13519,2010,1,31,-86.60870046268356,31.790099577549782,25598,0
13645,2010,1,1,-87.99129953731644,34.09660028163347,25568,0
13645,2010,1,2,-87.99129953731644,34.09660028163347,25569,0
13645,2010,1,3,-87.99129953731644,34.09660028163347,25570,0
13645,2010,1,4,-87.99129953731644,34.09660028163347,25571,0
13645,2010,1,5,-87.99129953731644,34.09660028163347,25572,0
14064,2010,1,1,-86.78611044055522,34.64388955944477,25568,0
14064,2010,1,2,-86.78611044055522,34.64388955944477,25569,0
14064,2010,1,3,-86.78611044055522,34.64388955944477,25570,0
14064,2010,1,4,-86.78611044055522,34.64388955944477,25571,0
14064,2010,1,5,-86.78611044055522,34.64388955944477,25572,0
